0.061102 20
0.061102 20
0.061102 100
0.061102 20
0.061102 20
0.061102 100
0.061102 100
0.061102 100
0.061102 20
0.061102 20
0.06433 20
0.06433 20
0.065021 20
0.065021 20
0.065661 100
0.065661 20
0.065661 20
0.065661 100
0.065661 100
0.065661 100
0.065661 20
0.065661 20
0.065661 100
0.065661 100
0.065661 100
0.065661 20
0.065661 20
0.065661 100
0.065661 100
0.065661 100
0.065661 100
0.071262 20
0.071262 20
0.071262 20
0.071262 20
0.071902 100
0.071902 20
0.071902 20
0.071902 100
0.071902 20
0.071902 20
0.075821 20
0.075821 20
0.075821 20
0.076461 100
0.076461 20
0.076461 20
0.076461 100
0.076461 20
0.076461 20
0.076461 100
0.076461 100
0.076461 100
0.076461 20
0.076461 20
0.076461 100
0.076461 20
0.076461 20
0.076461 100
0.076461 100
0.082062 20
0.082062 20
0.086621 20
0.086621 20
0.086621 20
0.086621 20
0.087261 100
0.087261 20
0.087261 20
0.087261 100
0.087261 100
0.087261 100
0.087261 20
0.087261 20
0.087261 100
0.087261 100
0.097421 20
0.097421 20
0.098061 100
0.098061 20
0.098061 20
0.098061 100
0.098061 100
0.098061 100
0.098061 20
0.098061 20
0.098061 100
0.098061 100
0.108221 20
0.108221 20
0.108861 100
0.108861 20
0.108861 20
0.108861 100
0.108861 20
0.108861 20
0.117301 100
0.117301 100
0.117301 100
0.117301 100
0.119021 20
0.119021 20
0.128101 100
0.128101 20
0.128101 20
0.128101 100
0.128101 100
0.128101 100
0.128101 20
0.128101 20
0.128101 100
0.128101 100
0.138261 20
0.138261 20
0.138901 100
0.138901 20
0.138901 20
0.138901 100
0.138901 100
0.138901 100
0.138901 100
0.138901 100
0.138901 20
0.138901 20
0.138901 100
0.138901 100
0.149061 20
0.149061 20
0.149701 100
0.149701 20
0.149701 20
0.149701 100
0.149701 100
0.149701 100
0.149701 20
0.149701 20
0.149701 100
0.149701 100
0.149701 100
0.149701 100
0.149701 100
0.149701 20
0.149701 20
0.149701 100
0.149701 100
0.15454 100
0.15454 100
0.15454 100
0.15454 100
0.156481 100
0.156481 100
0.156481 100
0.156481 100
0.159861 20
0.159861 20
0.159861 20
0.160501 100
0.160501 20
0.160501 20
0.160501 100
0.160501 100
0.160501 100
0.160501 20
0.160501 20
0.160501 100
0.160501 100
0.160501 100
0.160501 20
0.160501 20
0.160501 100
0.160501 100
0.160501 100
0.160501 20
0.160501 20
0.160501 100
0.160501 100
0.16534 100
0.16534 20
0.16534 20
0.16534 100
0.16534 100
0.16534 100
0.16534 20
0.16534 20
0.16534 100
0.16534 100
0.16534 100
0.16534 100
0.167281 100
0.167281 20
0.167281 20
0.167281 100
0.167281 100
0.167281 100
0.167281 20
0.167281 20
0.167281 100
0.167281 100
0.170661 20
0.170661 20
0.170661 20
0.170661 20
0.171301 100
0.171301 20
0.171301 20
0.171301 100
0.171301 20
0.171301 20
0.171301 100
0.171301 20
0.171301 20
0.171301 100
0.171301 20
0.171301 20
0.1755 20
0.1755 20
0.17614 100
0.17614 20
0.17614 20
0.17614 100
0.17614 100
0.17614 100
0.17614 20
0.17614 20
0.17614 100
0.17614 100
0.17614 100
0.17614 20
0.17614 20
0.17614 100
0.17614 100
0.17614 100
0.17614 100
0.177441 20
0.177441 20
0.178081 100
0.178081 20
0.178081 20
0.178081 100
0.178081 100
0.178081 100
0.178081 20
0.178081 20
0.178081 100
0.178081 100
0.181461 20
0.181461 20
0.181461 20
0.181461 20
0.1863 20
0.1863 20
0.1863 20
0.18694 100
0.18694 20
0.18694 20
0.18694 100
0.18694 100
0.18694 100
0.18694 20
0.18694 20
0.18694 100
0.18694 100
0.18694 100
0.18694 20
0.18694 20
0.18694 100
0.18694 100
0.18694 100
0.18694 20
0.18694 20
0.18694 100
0.18694 100
0.188241 20
0.188241 20
0.188881 100
0.188881 20
0.188881 20
0.188881 100
0.188881 100
0.188881 100
0.188881 20
0.188881 20
0.188881 100
0.188881 100
0.1971 20
0.1971 20
0.1971 20
0.1971 20
0.19774 100
0.19774 20
0.19774 20
0.19774 100
0.19774 100
0.19774 100
0.19774 20
0.19774 20
0.19774 100
0.19774 20
0.19774 20
0.19774 100
0.19774 100
0.19774 100
0.19774 20
0.19774 20
0.199041 20
0.199041 20
0.199681 100
0.199681 20
0.199681 20
0.199681 100
0.199681 100
0.199681 100
0.199681 100
0.199681 100
0.199681 20
0.199681 20
0.199681 100
0.199681 100
0.199681 100
0.199681 100
0.2079 20
0.2079 20
0.2079 20
0.2079 20
0.20854 100
0.20854 20
0.20854 20
0.20854 100
0.20854 20
0.20854 20
0.209841 20
0.209841 20
0.210481 100
0.210481 20
0.210481 20
0.210481 100
0.210481 100
0.210481 100
0.210481 20
0.210481 20
0.210481 100
0.210481 20
0.210481 20
0.210481 100
0.210481 100
0.210481 100
0.210481 20
0.210481 20
0.2187 20
0.2187 20
0.220587 100
0.220587 100
0.220587 100
0.220587 100
0.220641 20
0.220641 20
0.220641 20
0.220641 20
0.221281 100
0.221281 20
0.221281 100
0.221281 100
0.221281 20
0.221387 100
0.221387 20
0.222187 20
0.231387 100
0.231387 20
0.231387 20
0.231387 100
0.231387 100
0.231387 100
0.231387 20
0.231387 20
0.231387 100
0.231387 100
0.231547 20
0.232187 100
0.232187 20
0.232187 20
0.232347 20
0.241547 20
0.241547 20
0.242187 100
0.242187 20
0.242187 20
0.242187 100
0.242187 100
0.242187 100
0.242187 100
0.242187 100
0.242187 20
0.242187 20
0.242187 100
0.242187 100
0.242187 100
0.242187 100
0.242347 20
0.252347 20
0.252347 20
0.252987 100
0.252987 20
0.252987 20
0.252987 100
0.252987 100
0.252987 100
0.252987 20
0.252987 20
0.252987 100
0.252987 20
0.252987 20
0.252987 100
0.252987 20
0.252987 20
0.252987 100
0.252987 100
0.263147 20
0.263147 20
0.263147 20
0.263147 20
0.263787 100
0.263787 20
0.263787 20
0.263787 100
0.263787 100
0.263787 100
0.263787 20
0.263787 20
0.263787 100
0.263787 100
0.273947 20
0.273947 20
0.274587 100
0.274587 20
0.274587 20
0.274587 100
0.274587 100
0.274587 100
0.274587 20
0.274587 20
0.274587 100
0.274587 100
0.27794 100
0.27794 100
0.27794 100
0.27794 100
0.284747 20
0.284747 20
0.285387 100
0.285387 20
0.285387 20
0.285387 100
0.285387 100
0.285387 100
0.285387 20
0.286187 20
0.28874 100
0.28874 20
0.28874 20
0.28874 100
0.28874 100
0.28874 100
0.28874 20
0.28874 20
0.28874 100
0.28874 100
0.295547 20
0.296187 100
0.296187 20
0.296187 20
0.296347 20
0.2989 20
0.2989 20
0.29954 100
0.29954 20
0.29954 20
0.29954 100
0.29954 100
0.29954 100
0.29954 20
0.29954 20
0.29954 100
0.29954 100
0.29954 100
0.29954 100
0.306347 20
0.3097 20
0.3097 20
0.31034 100
0.31034 20
0.31034 20
0.31034 100
0.31034 100
0.31034 100
0.31034 20
0.31034 20
0.31034 100
0.31034 100
0.31034 100
0.31034 20
0.31034 20
0.31034 100
0.31034 100
0.31034 100
0.31034 100
0.319433 100
0.319433 100
0.319433 100
0.319433 100
0.319433 100
0.319433 100
0.3205 20
0.3205 20
0.3205 20
0.32114 100
0.32114 20
0.32114 20
0.32114 100
0.32114 100
0.32114 100
0.32114 20
0.32114 20
0.32114 100
0.32114 100
0.32114 100
0.32114 20
0.32114 20
0.32114 100
0.32114 100
0.32114 100
0.32114 20
0.32114 20
0.32114 100
0.32114 100
0.330233 100
0.330233 20
0.330233 20
0.330233 100
0.330233 100
0.330233 100
0.330233 20
0.330233 20
0.330233 100
0.330233 100
0.330233 100
0.330233 20
0.330233 20
0.330233 100
0.330233 100
0.330233 100
0.330233 100
0.3313 20
0.3313 20
0.3313 20
0.3313 20
0.33194 100
0.33194 20
0.33194 20
0.33194 100
0.33194 20
0.33194 20
0.33194 100
0.33194 20
0.33194 20
0.33194 100
0.33194 20
0.33194 20
0.340393 20
0.340393 20
0.340393 20
0.341033 100
0.341033 20
0.341033 20
0.341033 100
0.341033 100
0.341033 100
0.341033 20
0.341033 20
0.341033 100
0.341033 100
0.341033 100
0.341033 20
0.341033 20
0.341033 100
0.341033 100
0.341033 100
0.341033 20
0.341033 20
0.341033 100
0.341033 100
0.3421 20
0.3421 20
0.3421 20
0.3421 20
0.351193 20
0.351193 20
0.351193 20
0.351193 20
0.351833 100
0.351833 20
0.351833 20
0.351833 100
0.351833 100
0.351833 100
0.351833 20
0.351833 20
0.351833 100
0.351833 20
0.351833 20
0.351833 100
0.351833 20
0.351833 20
0.351833 100
0.351833 100
0.361993 20
0.361993 20
0.361993 20
0.361993 20
0.362633 100
0.362633 20
0.362633 20
0.362633 100
0.362633 100
0.362633 100
0.362633 20
0.362633 20
0.362633 100
0.362633 100
0.372793 20
0.372793 20
0.373433 100
0.373433 20
0.373433 20
0.373433 100
0.373433 20
0.373433 20
0.383593 20
0.383593 20
0.399578 100
0.399578 100
0.399578 100
0.399578 100
0.408238 100
0.408238 100
0.408238 100
0.408238 100
0.410378 100
0.410378 20
0.410378 20
0.410378 100
0.410378 100
0.410378 100
0.410378 20
0.410378 20
0.410378 100
0.410378 100
0.410378 100
0.410378 100
0.418162 100
0.418162 100
0.418162 100
0.418162 100
0.418162 100
0.418162 100
0.419038 100
0.419038 20
0.419038 20
0.419038 100
0.419038 100
0.419038 100
0.419038 20
0.419038 20
0.419038 100
0.419038 100
0.420538 20
0.420538 20
0.421178 100
0.421178 20
0.421178 20
0.421178 100
0.421178 100
0.421178 100
0.421178 20
0.421178 20
0.421178 100
0.421178 100
0.421178 100
0.421178 100
0.421178 100
0.421178 20
0.421178 20
0.421178 100
0.421178 100
0.428962 100
0.428962 20
0.428962 20
0.428962 100
0.428962 100
0.428962 100
0.428962 20
0.428962 20
0.428962 100
0.428962 100
0.428962 100
0.428962 100
0.428962 100
0.428962 20
0.428962 20
0.428962 100
0.428962 100
0.429198 20
0.429198 20
0.429838 100
0.429838 20
0.429838 20
0.429838 100
0.429838 100
0.429838 100
0.429838 20
0.429838 20
0.429838 100
0.429838 100
0.431338 20
0.431338 20
0.431338 20
0.431978 100
0.431978 20
0.431978 20
0.431978 100
0.431978 20
0.431978 20
0.431978 100
0.431978 100
0.431978 100
0.431978 20
0.431978 20
0.431978 100
0.431978 20
0.431978 20
0.431978 100
0.431978 100
0.439122 20
0.439122 20
0.439122 20
0.439762 100
0.439762 20
0.439762 20
0.439762 100
0.439762 100
0.439762 100
0.439762 20
0.439762 20
0.439762 100
0.439762 100
0.439762 100
0.439762 20
0.439762 20
0.439762 100
0.439762 100
0.439762 100
0.439762 20
0.439762 20
0.439762 100
0.439762 100
0.439998 20
0.439998 20
0.440638 100
0.440638 20
0.440638 20
0.440638 100
0.440638 100
0.440638 100
0.440638 20
0.440638 20
0.440638 100
0.440638 100
0.440638 100
0.440638 100
0.442138 20
0.442138 20
0.442138 20
0.442138 20
0.442778 100
0.442778 20
0.442778 20
0.442778 100
0.442778 100
0.442778 100
0.442778 20
0.442778 20
0.442778 100
0.442778 100
0.449922 20
0.449922 20
0.449922 20
0.449922 20
0.450562 100
0.450562 20
0.450562 20
0.450562 100
0.450562 20
0.450562 20
0.450562 100
0.450562 100
0.450562 100
0.450562 20
0.450562 20
0.450562 100
0.450562 20
0.450562 20
0.450562 100
0.450562 100
0.450798 20
0.450798 20
0.451438 100
0.451438 20
0.451438 20
0.451438 100
0.451438 100
0.451438 100
0.451438 20
0.451438 20
0.451438 100
0.451438 100
0.451438 100
0.451438 20
0.451438 20
0.451438 100
0.451438 100
0.451438 100
0.451438 100
0.452938 20
0.452938 20
0.453578 100
0.453578 20
0.453578 20
0.453578 100
0.453578 100
0.453578 100
0.453578 20
0.453578 20
0.453578 100
0.453578 100
0.460722 20
0.460722 20
0.460722 20
0.460722 20
0.461362 100
0.461362 20
0.461362 20
0.461362 100
0.461362 100
0.461362 100
0.461362 20
0.461362 20
0.461362 100
0.461362 100
0.461598 20
0.461598 20
0.461598 20
0.462238 100
0.462238 20
0.462238 20
0.462238 100
0.462238 20
0.462238 20
0.462238 100
0.462238 100
0.462238 100
0.462238 20
0.462238 20
0.462238 100
0.462238 100
0.462238 100
0.462238 20
0.462238 20
0.463738 20
0.463738 20
0.464378 100
0.464378 20
0.464378 20
0.464378 100
0.464378 20
0.464378 20
0.471522 20
0.471522 20
0.472162 100
0.472162 20
0.472162 20
0.472162 100
0.472162 20
0.472162 20
0.472398 20
0.472398 20
0.472398 20
0.472398 20
0.473038 100
0.473038 20
0.473038 20
0.473038 100
0.473038 20
0.473038 20
0.474538 20
0.474538 20
0.482322 20
0.482322 20
0.483198 20
0.483198 20
2 100
2 100
2 100
2 100
2 100
2 100
2.0108 100
2.0108 20
2.0108 20
2.0108 100
2.0108 100
2.0108 100
2.0108 20
2.0108 100
2.0108 100
2.0108 100
2.0108 100
2.0108 100
2.0108 20
2.0108 100
2.0108 100
2.014 20
2.018 20
2.02096 20
2.0216 100
2.0216 20
2.0216 20
2.0216 100
2.0216 100
2.0216 100
2.0216 20
2.0216 100
2.0216 100
2.0216 100
2.0216 20
2.0216 100
2.0216 100
2.0216 20
2.0216 20
2.0216 100
2.0216 100
2.02176 100
2.0224 20
2.02416 20
2.028 20
2.02816 20
2.03176 20
2.03176 20
2.0324 100
2.0324 20
2.0324 100
2.0324 100
2.0324 100
2.0324 100
2.0324 100
2.0324 20
2.0324 20
2.0324 100
2.0324 100
2.0324 100
2.0324 20
2.0324 20
2.0324 100
2.0324 100
2.03256 20
2.03256 100
2.03256 20
2.03256 20
2.03256 100
2.03256 100
2.038 20
2.03816 20
2.04256 20
2.04256 20
2.04272 20
2.0432 100
2.0432 20
2.0432 100
2.0432 100
2.0432 100
2.0432 20
2.0432 20
2.0432 100
2.0432 100
2.0432 100
2.0432 20
2.0432 20
2.0432 100
2.0432 100
2.0432 100
2.0432 20
2.0432 20
2.0432 100
2.0432 100
2.04336 100
2.04336 20
2.04336 20
2.044 20
2.04816 20
2.05336 20
2.05336 20
2.05336 20
2.05352 20
2.054 100
2.054 20
2.054 20
2.054 100
2.054 100
2.054 100
2.054 20
2.054 20
2.054 100
2.054 100
2.054 100
2.054 20
2.054 20
2.054 100
2.054 20
2.054 20
2.05416 20
2.06416 20
2.06416 20
2.06416 20
2.06416 20
2.0648 100
2.0648 20
2.0648 20
2.0648 100
2.0648 100
2.0648 100
2.0648 20
2.0648 20
2.0648 100
2.0648 100
2.07496 20
2.07496 20
2.0756 100
2.0756 20
2.0756 20
2.0756 100
2.0756 100
2.0756 100
2.0756 20
2.0756 20
2.0756 100
2.0756 100
2.08576 20
2.08576 20
2.0864 100
2.0864 20
2.0864 20
2.0864 100
2.0864 20
2.0864 20
2.09656 20
2.09656 20
2.5 100
2.5 100
2.5 100
2.5 100
2.5108 100
2.5108 20
2.5108 20
2.5108 100
2.5108 100
2.5108 100
2.5108 20
2.5108 20
2.5108 100
2.5108 100
2.52096 20
2.52096 20
2.5216 100
2.5216 20
2.5216 20
2.5216 100
2.5216 100
2.5216 20
2.5216 20
2.5216 100
2.524 100
2.528 100
2.53176 20
2.53176 20
2.5348 100
2.5348 20
2.5348 20
2.5348 100
2.5348 100
2.5348 100
2.5388 100
2.5388 20
2.5388 20
2.5388 100
2.54496 20
2.5456 100
2.5456 20
2.5456 100
2.5456 100
2.546 100
2.548 20
2.54896 20
2.5564 100
2.5564 20
2.5564 100
2.5564 100
2.5568 100
2.5568 20
2.5568 20
2.5568 100
2.55816 20
2.55816 100
2.562 20
2.564 100
2.56696 20
2.5672 100
2.5672 20
2.5672 20
2.5672 100
2.5672 100
2.56896 100
2.56896 20
2.56896 20
2.56896 100
2.57216 20
2.5748 100
2.5748 20
2.5748 20
2.5748 100
2.5748 100
2.5748 100
2.57616 100
2.57736 20
2.578 100
2.578 20
2.578 20
2.578 100
2.578 100
2.57912 20
2.58496 20
2.5856 100
2.5856 20
2.5856 100
2.5856 100
2.58696 100
2.58696 20
2.58696 20
2.58696 100
2.588 20
2.58816 20
2.5888 100
2.5888 20
2.5888 20
2.59416 100
2.5964 100
2.5964 20
2.5964 20
2.5964 100
2.5964 100
2.59712 20
2.59816 20
2.59896 100
2.59896 20
2.60496 100
2.60496 20
2.60496 20
2.60656 20
2.6072 100
2.6072 20
2.6072 20
2.60976 100
2.60976 20
2.60976 20
2.60976 100
2.61512 20
2.61696 100
2.61736 20
2.61992 20
2.62776 100
2.62776 20
2.62776 20
2.62776 100
2.63496 100
2.63792 20
2.64576 100
2.64576 20
2.64576 20
2.65592 20
3 100
3 100
3 100
3 100
3 200
3 100
3 100
3 100
3 100
3 100
3 100
3 200
3.0008 200
3.0008 200
3.0108 100
3.0108 20
3.0108 100
3.0108 100
3.0108 100
3.0108 20
3.0108 100
3.0108 100
3.0108 100
3.0108 100
3.0108 100
3.0108 20
3.0108 20
3.0108 100
3.0108 100
3.0108 100
3.0108 20
3.0108 20
3.0108 100
3.0108 100
3.0108 100
3.0108 100
3.0108 20
3.0108 20
3.0108 100
3.0108 100
3.01176 20
3.012 20
3.0124 200
3.0124 20
3.0124 20
3.0124 200
3.0124 20
3.0124 20
3.02096 20
3.02096 20
3.02096 20
3.0216 100
3.0216 20
3.0216 100
3.0216 100
3.0216 100
3.0216 20
3.0216 100
3.0216 100
3.0216 100
3.0216 100
3.0216 20
3.0216 100
3.0216 100
3.0216 100
3.0216 20
3.0216 100
3.0216 100
3.0216 100
3.0216 20
3.0216 20
3.0216 100
3.0216 100
3.0216 100
3.0216 20
3.0216 100
3.0216 100
3.02192 20
3.022 20
3.02216 20
3.02256 20
3.02256 20
3.024 20
3.02576 20
3.026 20
3.02792 20
3.03176 20
3.03176 100
3.03216 20
3.0324 100
3.0324 20
3.0324 100
3.0324 20
3.0324 100
3.0324 100
3.0324 100
3.0324 20
3.0324 100
3.0324 100
3.0324 100
3.0324 20
3.0324 100
3.0324 100
3.0324 100
3.0324 20
3.0324 20
3.0324 100
3.0324 100
3.0324 100
3.0324 20
3.0324 20
3.0324 100
3.0324 100
3.03256 100
3.03336 20
3.03392 20
3.03416 20
3.03592 20
3.036 20
3.03616 20
3.03808 20
3.04 20
3.04256 20
3.04256 20
3.04256 100
3.04256 20
3.04256 20
3.0432 100
3.0432 20
3.0432 20
3.0432 100
3.0432 100
3.0432 100
3.0432 20
3.0432 20
3.0432 100
3.0432 100
3.0432 100
3.0432 20
3.0432 20
3.0432 100
3.0432 20
3.0432 20
3.0432 100
3.0432 20
3.0432 20
3.04336 100
3.04336 20
3.04336 20
3.04352 20
3.04408 20
3.04616 20
3.05016 20
3.05272 20
3.05336 20
3.05336 20
3.05336 20
3.05336 20
3.05336 20
3.05352 20
3.054 100
3.054 20
3.054 20
3.054 100
3.054 20
3.054 20
3.06416 20
3.06416 20
3.5 100
3.5 100
3.5 100
3.5 100
3.5 200
3.5 100
3.5 100
3.5 100
3.5 100
3.5 200
3.5008 200
3.5008 200
3.5108 100
3.5108 20
3.5108 20
3.5108 100
3.5108 100
3.5108 100
3.5108 20
3.5108 20
3.5108 100
3.5108 100
3.5108 100
3.5108 20
3.5108 20
3.5108 100
3.5108 100
3.5108 100
3.5108 20
3.5108 20
3.5108 100
3.5108 100
3.5124 200
3.5124 20
3.5124 20
3.5124 200
3.5124 20
3.5124 20
3.52096 20
3.52096 20
3.52096 20
3.52096 20
3.5216 100
3.5216 20
3.5216 20
3.5216 100
3.5216 100
3.5216 100
3.5216 20
3.5216 20
3.5216 100
3.5216 100
3.5216 100
3.5216 20
3.5216 20
3.5216 100
3.5216 100
3.5216 100
3.5216 20
3.5216 20
3.5216 100
3.5216 100
3.52256 20
3.52256 20
3.53176 20
3.53176 20
3.53176 20
3.53176 20
3.5324 100
3.5324 20
3.5324 20
3.5324 100
3.5324 100
3.5324 20
3.5324 20
3.5324 100
3.5324 100
3.5324 100
3.5324 20
3.5324 20
3.5324 100
3.5324 100
3.5324 20
3.5324 20
3.5324 100
3.5324 100
3.5324 100
3.534 100
3.536 100
3.538 100
3.54256 20
3.54256 20
3.54256 20
3.54256 20
3.5432 100
3.5432 20
3.5432 20
3.5432 100
3.5432 100
3.5432 100
3.5432 100
3.5432 20
3.5432 20
3.5432 100
3.5432 100
3.5448 100
3.5448 20
3.5448 20
3.5448 100
3.5448 100
3.5448 100
3.5468 100
3.5468 20
3.5468 20
3.5468 100
3.5488 100
3.5488 20
3.5488 20
3.5488 100
3.5488 100
3.5488 100
3.55 100
3.552 100
3.55336 20
3.55336 20
3.554 100
3.554 20
3.554 20
3.554 100
3.554 100
3.554 100
3.554 20
3.554 20
3.554 100
3.554 100
3.554 100
3.55496 20
3.5556 100
3.5556 20
3.5556 20
3.55696 20
3.55896 20
3.5596 100
3.5596 20
3.5608 100
3.5608 100
3.5608 20
3.5608 20
3.5628 100
3.5628 20
3.5628 20
3.5628 100
3.5628 100
3.56416 20
3.56416 20
3.5648 100
3.5648 20
3.5648 20
3.5648 100
3.5648 100
3.5648 100
3.5648 20
3.5648 20
3.5648 100
3.5648 20
3.5648 20
3.56576 20
3.566 20
3.57096 20
3.5716 100
3.5716 20
3.5716 20
3.5716 100
3.5716 100
3.57296 20
3.5736 100
3.5736 20
3.5736 20
3.57496 20
3.57496 20
3.57496 20
3.5756 100
3.5756 20
3.5756 20
3.57616 20
3.58176 20
3.5824 100
3.5824 20
3.5824 20
3.58376 20
3.58576 20
3.59256 20
1728
104880
